fund_code,period_end,fmarket_date,parsed,fmarket,diff_pct,agrees
VCBF-TBF,2023-11-29,2023-11-30,26778.31,26778.31,0.0,True
VCBF-TBF,2023-12-06,2023-12-07,27147.89,27147.89,0.0,True
VCBF-TBF,2023-12-13,2023-12-14,26988.84,26988.84,0.0,True
VCBF-TBF,2023-12-20,2023-12-21,26929.56,26929.56,0.0,True
VCBF-TBF,2023-12-27,2023-12-28,27475.1,27475.1,0.0,True
VCBF-TBF,2024-01-03,2024-01-04,27883.43,27883.43,0.0,True
VCBF-TBF,2024-01-10,2024-01-11,28059.84,28059.84,0.0,True
VCBF-TBF,2024-01-17,2024-01-18,28212.8,28212.8,0.0,True
VCBF-TBF,2024-01-24,2024-01-25,28546.16,28546.16,0.0,True
VCBF-TBF,2024-01-31,2024-02-01,28555.51,28555.51,0.0,True
VCBF-TBF,2024-02-05,2024-02-06,29101.4,29101.4,0.0,True
VCBF-TBF,2024-02-14,2024-02-15,29367.09,29367.09,0.0,True
VCBF-TBF,2024-02-21,2024-02-22,29715.1,29715.1,0.0,True
VCBF-TBF,2024-02-28,2024-02-29,30100.24,30100.24,0.0,True
VCBF-TBF,2024-03-06,2024-03-07,30435.83,30435.83,0.0,True
VCBF-TBF,2024-03-13,2024-03-14,30686.55,30686.55,0.0,True
VCBF-TBF,2024-03-20,2024-03-21,30629.78,30629.78,0.0,True
VCBF-TBF,2024-03-27,2024-03-28,30994.21,30994.21,0.0,True
VCBF-TBF,2024-04-03,2024-04-04,30754.39,30754.39,0.0,True
VCBF-TBF,2024-04-10,2024-04-11,30426.89,30426.89,0.0,True
VCBF-TBF,2024-04-15,2024-04-16,29753.03,29753.03,0.0,True
VCBF-TBF,2024-04-24,2024-04-25,29884.4,29884.4,0.0,True
VCBF-TBF,2024-05-01,2024-05-02,30005.0,30005.0,0.0,True
VCBF-TBF,2024-05-08,2024-05-09,30868.7,30868.7,0.0,True
VCBF-TBF,2024-05-15,2024-05-16,30991.58,30991.58,0.0,True
VCBF-TBF,2024-05-22,2024-05-23,31286.25,31286.25,0.0,True
VCBF-TBF,2024-05-29,2024-05-30,31183.31,31183.31,0.0,True
VCBF-TBF,2024-06-05,2024-06-06,31552.9,31552.9,0.0,True
VCBF-TBF,2024-06-12,2024-06-13,32215.74,32215.74,0.0,True
VCBF-TBF,2024-06-19,2024-06-20,32041.68,32041.68,0.0,True
VCBF-TBF,2024-06-26,2024-06-27,31618.34,31618.34,0.0,True
VCBF-TBF,2024-07-03,2024-07-04,31781.66,31781.66,0.0,True
VCBF-TBF,2024-07-10,2024-07-11,31962.13,31962.13,0.0,True
VCBF-TBF,2024-07-17,2024-07-18,31766.29,31766.29,0.0,True
VCBF-TBF,2024-07-24,2024-07-25,31219.57,31219.57,0.0,True
VCBF-TBF,2024-07-31,2024-08-01,31426.6,31426.6,0.0,True
VCBF-TBF,2024-08-07,2024-08-08,30763.89,30763.89,0.0,True
VCBF-TBF,2024-08-14,2024-08-15,31176.51,31176.51,0.0,True
VCBF-TBF,2024-08-21,2024-08-22,32154.9,32154.9,0.0,True
VCBF-TBF,2024-08-28,2024-08-29,32121.17,32121.17,0.0,True
VCBF-TBF,2024-09-04,2024-09-05,32085.54,32085.54,0.0,True
VCBF-TBF,2024-09-11,2024-09-12,31740.56,31740.56,0.0,True
VCBF-TBF,2024-09-25,2024-09-26,32670.16,32670.16,0.0,True
VCBF-TBF,2024-10-02,2024-10-03,32568.02,32568.02,0.0,True
VCBF-TBF,2024-10-09,2024-10-10,32461.52,32461.52,0.0,True
VCBF-TBF,2024-10-16,2024-10-17,32532.32,32532.32,0.0,True
VCBF-TBF,2024-10-23,2024-10-24,32443.23,32443.23,0.0,True
VCBF-TBF,2024-10-30,2024-10-31,32366.14,32366.14,0.0,True
VCBF-TBF,2024-11-06,2024-11-07,32511.85,32511.85,0.0,True
VCBF-TBF,2024-11-13,2024-11-14,32405.74,32405.74,0.0,True
VCBF-TBF,2024-11-20,2024-11-21,31831.17,31831.17,0.0,True
VCBF-TBF,2024-11-27,2024-11-28,32345.79,32345.79,0.0,True
VCBF-TBF,2024-12-04,2024-12-05,32442.66,32442.66,0.0,True
VCBF-TBF,2024-12-11,2024-12-12,32926.67,32926.67,0.0,True
VCBF-TBF,2024-12-18,2024-12-19,32886.23,32886.23,0.0,True
VCBF-TBF,2024-12-25,2024-12-26,33200.38,33200.38,0.0,True
VCBF-TBF,2025-01-01,2025-01-02,33205.68,33205.68,0.0,True
VCBF-TBF,2025-01-08,2025-01-09,32841.66,32841.66,0.0,True
VCBF-TBF,2025-01-15,2025-01-16,32550.98,32550.98,0.0,True
VCBF-TBF,2025-01-22,2025-01-23,32842.34,32842.34,0.0,True
VCBF-TBF,2025-01-29,2025-01-30,33274.67,,,
VCBF-TBF,2025-02-05,2025-02-06,33244.84,33244.84,0.0,True
VCBF-TBF,2025-02-12,2025-02-13,33192.26,33192.26,0.0,True
VCBF-TBF,2025-02-19,2025-02-20,33297.11,33297.11,0.0,True
VCBF-TBF,2025-02-26,2025-02-27,33551.34,33551.34,0.0,True
VCBF-TBF,2025-03-05,2025-03-06,33558.2,33558.2,0.0,True
VCBF-TBF,2025-03-12,2025-03-13,33768.33,33768.33,0.0,True
VCBF-TBF,2025-03-19,2025-03-20,33179.89,33179.89,0.0,True
VCBF-TBF,2025-03-26,2025-03-27,33208.79,33208.79,0.0,True
VCBF-TBF,2025-04-02,2025-04-03,33042.72,33042.72,0.0,True
VCBF-TBF,2025-04-09,2025-04-10,29331.63,29331.63,0.0,True
VCBF-TBF,2025-04-16,2025-04-17,31247.92,31247.92,0.0,True
VCBF-TBF,2025-04-23,2025-04-24,31534.78,31534.78,0.0,True
VCBF-TBF,2025-04-30,2025-05-01,31807.36,,,
VCBF-TBF,2025-05-07,2025-05-08,32071.66,32071.66,0.0,True
VCBF-TBF,2025-05-14,2025-05-15,33284.82,33284.82,0.0,True
VCBF-TBF,2025-05-21,2025-05-22,33351.63,33351.63,0.0,True
VCBF-TBF,2025-05-28,2025-05-29,33592.36,33592.36,0.0,True
VCBF-TBF,2025-06-11,2025-06-12,33246.42,33246.42,0.0,True
VCBF-TBF,2025-06-18,2025-06-19,33858.91,33858.91,0.0,True
VCBF-TBF,2025-06-25,2025-06-26,34071.95,34071.95,0.0,True
VCBF-TBF,2025-07-02,2025-07-03,34523.88,34523.88,0.0,True
VCBF-TBF,2025-07-09,2025-07-10,35123.04,35123.04,0.0,True
VCBF-TBF,2025-07-16,2025-07-17,35603.88,35603.88,0.0,True
VCBF-TBF,2025-07-23,2025-07-24,35883.93,35883.93,0.0,True
VCBF-TBF,2025-07-30,2025-07-31,35564.53,35564.53,0.0,True
VCBF-TBF,2025-08-06,2025-08-07,36674.24,36674.24,0.0,True
VCBF-TBF,2025-08-13,2025-08-14,37398.74,37398.74,0.0,True
VCBF-TBF,2025-08-20,2025-08-21,37669.88,37669.88,0.0,True
VCBF-TBF,2025-08-27,2025-08-28,37934.55,37934.55,0.0,True
VCBF-TBF,2025-09-03,2025-09-04,38224.09,38224.09,0.0,True
VCBF-TBF,2025-09-10,2025-09-11,37694.47,37694.47,0.0,True
VCBF-TBF,2025-09-17,2025-09-18,38198.65,38198.65,0.0,True
VCBF-TBF,2025-09-24,2025-09-25,37953.0,37953.0,0.0,True
VCBF-TBF,2025-10-01,2025-10-02,37840.51,37840.51,0.0,True
VCBF-TBF,2025-10-08,2025-10-09,38285.16,38285.16,0.0,True
VCBF-TBF,2025-10-15,2025-10-16,38614.62,38614.62,0.0,True
VCBF-TBF,2025-10-22,2025-10-23,37863.19,37863.19,0.0,True
VCBF-TBF,2025-10-29,2025-10-30,38260.92,38260.92,0.0,True
VCBF-TBF,2025-11-05,2025-11-06,37901.99,37901.99,0.0,True
VCBF-TBF,2025-11-12,2025-11-13,37650.88,37650.88,0.0,True
VCBF-TBF,2025-11-19,2025-11-20,37774.79,37774.79,0.0,True
VCBF-TBF,2025-11-26,2025-11-27,37659.53,37659.53,0.0,True
VCBF-TBF,2025-12-03,2025-12-04,38230.7,38230.7,0.0,True
VCBF-TBF,2025-12-10,2025-12-11,37899.17,37899.17,0.0,True
VCBF-TBF,2025-12-17,2025-12-18,37578.93,37578.93,0.0,True
VCBF-TBF,2025-12-24,2025-12-25,38462.38,38462.38,0.0,True
VCBF-TBF,2025-12-31,2026-01-01,38456.95,,,
VCBF-TBF,2026-01-07,2026-01-08,39291.46,39291.46,0.0,True
VCBF-TBF,2026-01-14,2026-01-15,39913.64,39913.64,0.0,True
VCBF-TBF,2026-01-21,2026-01-22,40096.73,40096.73,0.0,True
VCBF-TBF,2026-01-28,2026-01-29,39701.81,39701.81,0.0,True
VCBF-TBF,2026-02-04,2026-02-05,40534.58,40534.58,0.0,True
VCBF-TBF,2026-02-11,2026-02-12,40039.33,40039.33,0.0,True
VCBF-TBF,2026-02-18,2026-02-19,40150.52,,,
VCBF-TBF,2026-02-25,2026-02-26,40658.64,40658.64,0.0,True
VCBF-TBF,2026-03-04,2026-03-05,39727.59,39727.59,0.0,True
VCBF-TBF,2026-03-11,2026-03-12,39067.87,39067.87,0.0,True
VCBF-TBF,2026-03-18,2026-03-19,38855.33,38855.33,0.0,True
VCBF-TBF,2026-03-25,2026-03-26,38775.32,38775.32,0.0,True
VCBF-TBF,2026-04-01,2026-04-02,39147.84,39147.84,0.0,True
VCBF-TBF,2026-04-08,2026-04-09,39444.08,39444.08,0.0,True
VCBF-TBF,2026-04-15,2026-04-16,39373.59,39373.59,0.0,True
VCBF-TBF,2026-04-22,2026-04-23,39474.56,39474.56,0.0,True
VCBF-TBF,2026-04-29,2026-04-30,39178.2,,,
VCBF-TBF,2026-05-06,2026-05-07,39446.51,39446.51,0.0,True
VCBF-TBF,2026-05-13,2026-05-14,39337.59,39337.59,0.0,True
VCBF-TBF,2026-05-20,2026-05-21,39123.63,39123.63,0.0,True
VCBF-TBF,2026-05-27,2026-05-28,39145.65,39145.65,0.0,True
VCBF-TBF,2026-06-03,2026-06-04,38940.03,38940.03,0.0,True
VCBF-TBF,2026-06-10,2026-06-11,38753.09,38753.09,0.0,True
VCBF-TBF,2026-06-17,2026-06-18,38980.04,38980.04,0.0,True
VCBF-TBF,2026-06-24,2026-06-25,38691.43,38691.43,0.0,True
VCBF-TBF,2026-07-01,2026-07-02,39156.15,39156.15,0.0,True
VCBF-TBF,2026-07-08,2026-07-09,38698.23,38698.23,0.0,True
VCBF-TBF,2026-07-15,2026-07-16,37711.65,37711.65,0.0,True
VCBF-TBF,2026-07-22,2026-07-23,36382.89,36382.89,0.0,True
VCBF-TBF,2026-07-29,2026-07-30,36457.05,36457.05,0.0,True
VCBF-TBF,2026-08-05,2026-08-06,37695.4,37695.4,0.0,True
VCBF-TBF,2026-08-12,2026-08-13,38135.32,38135.32,0.0,True
