fund_code,period_end,gross_return,units_begin,units_end,reported_net_flow,proxy_end,proxy_mid,proxy_end_error_vnd,proxy_mid_error_vnd,proxy_end_error_pct,proxy_mid_error_pct,source,delta_units
DCBF,2026-05-21,0.001634274651740375,36394174.80718825,35716732.91969456,-20150313254.0,-20153753890.140972,-20137312375.5315,-3440636.1409721375,13000878.46849823,-0.01707485187749696,0.06451948565076253,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/05/DCBF_BC_TUAN_20260521.xlsx,-677441.8874936923
DCBF,2026-05-28,0.0016900959637025093,35716732.91969456,34578847.05425189,-33858976246.0,-33909078442.20217,-33880471991.544945,-50102196.202171326,-21495745.544944763,-0.14797315736352262,-0.06348610598492094,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/05/DCBF_BC_TUAN_20260528.xlsx,-1137885.8654426709
DCBF,2026-06-04,0.0003187911974702473,34578847.05425189,33525149.073837698,-31402600646.0,-31410283706.015408,-31405278640.60844,-7683060.015407562,-2677994.608440399,-0.024466317621328015,-0.008527938939291376,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/06/DCBF_BC_TUAN_20260604.xlsx,-1053697.9804141894
DCBF,2026-06-11,0.0016877130398056384,33525149.073837698,32960834.380781166,-16838499613.0,-16850369016.904858,-16836173680.801018,-11869403.904857635,2325932.198982239,-0.07048967650118884,0.013813179632623119,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/06/DCBF_BC_TUAN_20260611.xlsx,-564314.6930565313
DCBF,2026-06-18,0.001211324358972643,32960834.380781166,32485967.12947028,-14194683927.0,-14196655088.552782,-14188067114.312824,-1971161.5527820587,6616812.687175751,-0.013886618137602008,0.04661472366136857,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/06/DCBF_BC_TUAN_20260618.xlsx,-474867.25131088495
DCBF,2026-06-25,0.0018377009671846078,32485967.12947028,32461971.186595164,-716585181.0,-718702245.0932025,-718043076.542423,-2117064.0932024717,-1457895.5424230099,-0.29543788363695894,-0.20345041749098214,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/06/DCBF_BC_TUAN_20260625.xlsx,-23995.942875117064
DCBF,2026-07-02,0.0013815903915028738,32461971.186595164,31921386.749696676,-16205295363.0,-16213408447.70112,-16202223755.70169,-8113084.701120377,3071607.298309326,-0.05006440499470443,0.018954343191562143,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/07/DCBF_BC_TUAN_20260702.xlsx,-540584.4368984886
DCBF,2026-07-09,0.0006484982680594609,31921386.749696676,31744127.74276935,-5318996525.0,-5319865409.281671,-5318141565.439302,-868884.2816705704,854959.5606975555,-0.016335492561175727,0.016073700305671013,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/07/DCBF_BC_TUAN_20260709.xlsx,-177259.00692732632
DCBF,2026-07-16,0.002128161504367343,31744127.74276935,29559673.420227434,-65563144960.0,-65698971023.93064,-65629210475.14026,-135826063.93064117,-66065515.14025879,-0.2071683169157131,-0.10076623868572089,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/07/DCBF_BC_TUAN_20260716.xlsx,-2184454.322541915
DCBF,2026-07-23,0.0009253320538946674,29559673.420227434,31472419.13447331,57567605646.0,57580378863.714966,57553763007.101234,12773217.71496582,-13842638.898765564,0.022188203889374977,-0.024045882651239636,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/07/DCBF_BC_TUAN_20260723.xlsx,1912745.7142458744
DCBF,2026-07-30,0.0021578871839571523,31472419.13447331,32478678.76926514,30332617497.0,30357323667.0247,30324640354.086662,24706170.024700165,-7977142.9133377075,0.08145083432758049,-0.02629889396827252,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/07/DCBF_BC_TUAN_20260730.xlsx,1006259.6347918324
DCBF,2026-08-06,0.0008691190275413874,32478678.76926514,32323187.12913193,-4694592267.0,-4695023426.330222,-4692984930.928076,-431159.3302221298,1607336.0719242096,-0.009184169906573269,0.03423803347572399,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/08/DCBF_BC_TUAN_20260806.xlsx,-155491.64013320953
DCBF,2026-08-13,0.0012707528142354985,32323187.12913193,32194644.844503056,-3890137407.0,-3886227889.1447186,-3883761805.414114,3909517.855281353,6375601.585886002,0.10049819444029097,0.16389142384568736,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2026/08/DCBF_BC_TUAN_20260813.xlsx,-128542.28462887555
DCDE,2023-10-19,-0.0637131419176119,15763281.300061097,15772774.20683541,197521690.0,222285999.95636356,229849141.17705974,24764309.95636356,32327451.17705974,12.5375142124207,16.3665322917497,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/10/DCDE_BC_TUAN_20231019.xlsx,9492.906774312258
DCDE,2023-10-26,-0.030766556727640504,15772774.20683541,15802136.469700266,683832556.0,666393585.8303697,676970313.3482337,-17438970.16963029,-6862242.6517663,-2.5501813297157923,-1.0034975070368397,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/10/DCDE_BC_TUAN_20231026.xlsx,29362.26286485605
DCDE,2023-11-02,0.01578016512466296,15802136.469700266,15878072.887846299,1699948651.0,1750616921.7415602,1737018987.3441503,50668270.74156022,37070336.344150305,2.9805765434005584,2.1806738881403014,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/11/DCDE_BC_TUAN_20231102.xlsx,75936.41814603284
DCDE,2023-11-09,0.0530478378326793,15878072.887846299,15921647.828182368,1008632589.0,1057854446.8084384,1031209460.1664406,49221857.80843842,22576871.166440606,4.880058243729661,2.238364238143866,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/11/DCDE_BC_TUAN_20231109.xlsx,43574.94033606909
DCDE,2023-11-16,0.01692447934580832,15921647.828182368,15933677.09067003,294950636.0,296972898.83467877,294501667.29552567,2022262.834678769,-448968.70447432995,0.685627555208516,-0.15221825270935505,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/11/DCDE_BC_TUAN_20231116.xlsx,12029.262487662956
DCDE,2023-11-23,-0.027012006866621863,15933677.09067003,15954601.407662064,507303623.0,502616322.6841938,509593117.6988475,-4687300.31580621,2289494.6988474727,-0.9239635010070113,0.45130659333916734,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/11/DCDE_BC_TUAN_20231123.xlsx,20924.316992033273
DCDE,2023-11-30,0.014346388195504822,15954601.407662064,15940327.671618108,-345408603.0,-347783718.09444386,-345324282.00539005,-2375115.0944438577,84320.99460995197,-0.6876247649349538,0.024411955544127537,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/12/DCDE_BC_TUAN_20231130.xlsx,-14273.73604395613
DCDE,2023-12-07,0.020613750133899433,15940327.671618108,15786015.868390735,-3847679747.0,-3837356482.346846,-3798604159.202356,10323264.653153896,49075587.79764414,0.26829843781054935,1.2754592644023433,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/12/DCDE_BC_TUAN_20231207.xlsx,-154311.80322737247
DCDE,2023-12-14,-0.01316374150248012,15786015.868390735,15744444.04784802,-1033962473.0,-1020180790.4823467,-1026985058.2096757,13781682.517653346,6977414.79032433,1.3328996822937254,0.6748228269909686,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/12/DCDE_BC_TUAN_20231214.xlsx,-41571.82054271549
DCDE,2023-12-21,0.006394813408203692,15744444.04784802,15783812.206802975,962039964.0,972280539.5712036,969191516.9788029,10240575.57120359,7151552.978802919,1.0644646744845196,0.7433737938565429,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/12/DCDE_BC_TUAN_20231221.xlsx,39368.15895495564
DCDE,2023-12-28,0.023036279924023573,15783812.206802975,15830017.665991452,1156072581.0,1167429904.1835911,1154286068.2355413,11357323.183591127,-1786512.7644586563,0.9824057217728552,-0.15453292412776776,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2023/12/DCDE_BC_TUAN_20231228.xlsx,46205.459188476205
DCDE,2024-01-04,0.011105807553690505,15830017.665991452,15831949.356745657,44942054.0,49348246.92281841,49077230.71000345,4406192.922818407,4135176.7100034505,9.80416454223122,9.201129770355958,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/01/DCDE_BC_TUAN_20240104.xlsx,1931.6907542049885
DCDE,2024-01-11,-0.0018268532951077887,15831949.356745657,15895600.43874527,1629268515.0,1623101954.479311,1624587252.4777718,-6166560.520689011,-4681262.522228241,-0.3784864473790565,-0.2873229599129791,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/01/DCDE_BC_TUAN_20240111.xlsx,63651.08199961297
DCDE,2024-01-18,0.010714906162708315,15895600.43874527,15972686.929456234,1953990471.0,1986767084.1216426,1976235913.1931643,32776613.12164259,22245442.19316435,1.677419291859105,1.1384621636245609,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/01/DCDE_BC_TUAN_20240118.xlsx,77086.49071096443
DCDE,2024-01-25,0.00016063184964854038,15972686.929456234,16038023.452362848,1691244008.0,1684203072.1120474,1684067825.509631,-7040935.887952566,-7176182.4903690815,-0.41631697464394307,-0.42431384569133573,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/01/DCDE_BC_TUAN_20240125.xlsx,65336.52290661447
DCDE,2024-02-01,0.013550262711154337,16038023.452362848,16195500.367326083,4077070628.0,4114344240.3241835,4086841684.5104294,37273612.324183464,9771056.510429382,0.9142253280627609,0.23965875016549706,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/02/DCDE_BC_TUAN_20240201.xlsx,157476.91496323422
DCDE,2024-02-14,0.02716153812295108,16195500.367326083,16408281.938375236,5639718298.0,5710267947.330696,5634768790.291036,70549649.3306961,-4949507.708964348,1.2509427883253488,-0.08776161232591316,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/02/DCDE_BC_TUAN_20240214.xlsx,212781.5710491538
DCDE,2024-02-15,0.00020569162130823493,16408281.938375236,16423744.42651222,414925554.0,415041168.7001895,414998492.23293144,115614.70018947124,72938.23293143511,0.027863962360214437,0.017578631209451877,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/02/DCDE_BC_TUAN_20240215.xlsx,15462.488136984408
DCDE,2024-02-22,0.005734337587517402,16423744.42651222,16584753.655078044,4346140906.0,4346561661.871253,4334170391.640827,420755.8712530136,-11970514.359172821,0.009681137366534651,-0.2754285840720697,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/02/DCDE_BC_TUAN_20240222.xlsx,161009.2285658233
DCDE,2024-02-29,0.027203931881079058,16584753.655078044,16654996.186132625,1870905525.0,1947833815.247246,1922041109.0566595,76928290.24724603,51135584.05665946,4.1118212127384695,2.7331996925210564,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/03/DCDE_BC_TUAN_20240229.xlsx,70242.53105458058
DCDE,2024-03-07,0.01390978473948179,16654996.186132625,16975332.325372458,8949575918.0,9006519637.08486,8944739609.271065,56943719.08485985,-4836308.728935242,0.6362728201492849,-0.054039529618471936,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/03/DCDE_BC_TUAN_20240307.xlsx,320336.13923983276
DCDE,2024-03-14,0.010064433429696651,16975332.325372458,17125298.28932973,4107916629.0,4258854916.889429,4237636982.4789343,150938287.8894291,129720353.47893429,3.6743269525937863,3.1578136849995526,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/03/DCDE_BC_TUAN_20240314.xlsx,149965.96395727247
DCDE,2024-03-21,-0.0008401760496302701,17125298.28932973,17218895.37838833,2567292127.0,2655812722.1833324,2656929335.4558015,88520595.18333244,89637208.45580149,3.448014125559325,3.49150793994553,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/03/DCDE_BC_TUAN_20240321.xlsx,93597.08905860037
DCDE,2024-03-28,0.017398092331440074,17218895.37838833,17392235.45039562,4927914121.0,5004088669.551122,4961302272.877202,76174548.55112171,33388151.877202034,1.5457767055336578,0.6775311228521718,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/03/DCDE_BC_TUAN_20240328.xlsx,173340.07200729102
DCDE,2024-04-04,-0.01888832926547923,17392235.45039562,17724793.762458805,9581321684.0,9419162142.391651,9509830840.592558,-162159541.60834885,-71490843.4074421,-1.692454829892014,-0.7461480343241766,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/04/DCDE_BC_TUAN_20240404.xlsx,332558.31206318364
DCDE,2024-04-11,-0.010766738668532727,17724793.762458805,17806032.617184643,2264962284.0,2276181914.861864,2288568809.236186,11219630.86186409,23606525.236186028,0.49535618942183185,1.0422480499099571,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/04/DCDE_BC_TUAN_20240411.xlsx,81238.85472583771
DCDE,2024-04-18,-0.053121182194979744,17806032.617184643,18016931.16273565,5802839625.0,5595142631.439094,5752090165.559969,-207696993.5609064,-50749459.44003105,-3.5792302903926356,-0.87456250249258,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/04/DCDE_BC_TUAN_20240418.xlsx,210898.54555100575
DCDE,2024-04-25,0.020018831497299994,18016931.16273565,17245431.047680214,-20969102336.0,-20877657193.528915,-20672785337.975945,91445142.4710846,296316998.0240555,0.43609469306700127,1.413112460781571,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/04/DCDE_BC_TUAN_20240425.xlsx,-771500.1150554344
DCDE,2024-05-02,0.015677473807440334,17245431.047680214,17316577.304980796,1926352166.0,1955481206.0216916,1940389306.1918056,29129040.02169156,14037140.191805601,1.5121347246789745,0.7286902384496606,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/05/DCDE_BC_TUAN_20240502.xlsx,71146.25730058178
DCDE,2024-05-09,0.03449908078370423,17316577.304980796,17398560.608526748,2285516033.0,2331079639.871141,2292210535.8269696,45563606.87114096,6694502.826969624,1.9935807149571179,0.2929099043852397,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/05/DCDE_BC_TUAN_20240509.xlsx,81983.30354595184
DCDE,2024-05-16,0.02442111601102792,17398560.608526748,17459105.87311783,1734052915.0,1763560650.651126,1742539940.2377477,29507735.651125908,8487025.23774767,1.7016629305759052,0.48943288663989065,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/05/DCDE_BC_TUAN_20240516.xlsx,60545.26459108293
DCDE,2024-05-23,0.01497152050074213,17459105.87311783,17729202.759025656,7883694917.0,7985160540.792095,7926267265.304323,101465623.79209518,42572348.3043232,1.287031333154456,0.540005019886327,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/05/DCDE_BC_TUAN_20240523.xlsx,270096.8859078251
DCDE,2024-05-30,-0.015317584932516115,17729202.759025656,17922931.38241248,5647610758.0,5639674638.424705,5683539641.975067,-7936119.575295448,35928883.97506714,-0.14052171644537845,0.6361784746615701,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/05/DCDE_BC_TUAN_20240530.xlsx,193728.62338682264
DCDE,2024-06-06,0.009627906225814886,17922931.38241248,18487467.494944964,16504426733.0,16592557506.137417,16513443415.327112,88130773.13741684,9016682.327112198,0.5339826372836238,0.05463190253729728,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/06/DCDE_BC_TUAN_20240606.xlsx,564536.1125324853
DCDE,2024-06-13,-0.014757673054343279,18487467.494944964,19085337.20925735,17215464932.0,17312955740.932346,17442618735.223846,97490808.93234634,227153803.22384644,0.5662978567086563,1.3194752748246394,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/06/DCDE_BC_TUAN_20240613.xlsx,597869.7143123858
DCDE,2024-06-20,-0.009026602214123214,19085337.20925735,19271015.512600034,5248660990.0,5328289580.127861,5352556805.983233,79628590.12786102,103895815.98323345,1.5171219912959366,1.9794727870819002,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/06/DCDE_BC_TUAN_20240620.xlsx,185678.3033426851
DCDE,2024-06-27,-0.021726804976939573,19271015.512600034,19377682.852269825,2933636728.0,2994458359.795861,3027710836.2645216,60821631.79586077,94074108.2645216,2.073250284036557,3.2067401995153095,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/06/DCDE_BC_TUAN_20240627.xlsx,106667.33966979012
DCDE,2024-07-04,0.011237896232198619,19377682.852269825,19607490.691392772,6432821223.0,6523865369.765921,6487615481.222668,91044146.76592064,54794258.222667694,1.4153066533296481,0.8517920259738531,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/07/DCDE_BC_TUAN_20240704.xlsx,229807.8391229473
DCDE,2024-07-11,0.004298594317739601,19607490.691392772,19394660.918269064,-6139833063.0,-6067857707.070691,-6054871898.463548,71975355.92930889,84961164.5364523,1.1722689394121868,1.383769943981819,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/07/DCDE_BC_TUAN_20240711.xlsx,-212829.77312370762
DCDE,2024-07-18,-0.008044087802407396,19394660.918269064,19384350.72599876,-288116137.0,-291582960.00418675,-292765229.7518226,-3466823.0041867495,-4649092.751822591,-1.2032727636448735,-1.6136176196970844,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/07/DCDE_BC_TUAN_20240718.xlsx,-10310.192270305008
DCDE,2024-07-25,-0.041488926857003894,19384350.72599876,19602224.274403315,5982201258.0,5906048609.350692,6033869573.360934,-76152648.6493082,51668315.36093426,-1.272987072233139,0.8637007203968304,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/07/DCDE_BC_TUAN_20240725.xlsx,217873.54840455577
DCDE,2024-08-01,-0.009208088184570418,19602224.274403315,19721468.806705467,3294220014.0,3202679188.1337924,3217561501.987763,-91540825.8662076,-76658512.01223707,-2.778831574004504,-2.3270610853691776,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/08/DCDE_BC_TUAN_20240801.xlsx,119244.53230215237
DCDE,2024-08-08,-0.01754928125912203,19721468.806705467,20106934.014167722,10245121718.0,10171170208.352581,10262012793.795212,-73951509.64741898,16891075.795211792,-0.7218216794583424,0.16486944967706232,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/08/DCDE_BC_TUAN_20240808.xlsx,385465.2074622549
DCDE,2024-08-15,0.021550597004404315,20106934.014167722,20235104.692938965,3447927867.0,3454890632.843562,3418448504.601929,6962765.843562126,-29479362.398070812,0.2019405890187704,-0.8549877936895602,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/08/DCDE_BC_TUAN_20240815.xlsx,128170.6787712425
DCDE,2024-08-22,0.051584117313828504,20235104.692938965,19984971.293691564,-6980712210.0,-7090246316.390919,-6916344822.565152,-109534106.39091873,64367387.43484783,-1.5690964345157945,0.9220747897705961,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/08/DCDE_BC_TUAN_20240822.xlsx,-250133.39924740046
DCDE,2024-08-29,-0.006947046235323273,19984971.293691564,19765053.32854452,-6219562285.0,-6190457605.846247,-6212110728.694626,29104679.15375328,7451556.3053741455,0.46795381764961747,0.11980837177795296,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/08/DCDE_BC_TUAN_20240829.xlsx,-219917.9651470445
DCDE,2024-09-05,-0.012519832007883758,19765053.32854452,19751263.601127047,-389607920.0,-383306433.95432967,-385736321.8225625,6301486.0456703305,3871598.1774374843,1.617391670495387,0.9937164977132611,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/09/DCDE_BC_TUAN_20240905.xlsx,-13789.72741747275
DCDE,2024-09-12,-0.00523051086970594,19751263.601127047,19854502.06371313,2860021410.0,2854660149.967904,2862165070.005599,-5361260.032095909,2143660.005599022,-0.18745524118632068,0.07495258595281011,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/09/DCDE_BC_TUAN_20240912.xlsx,103238.46258608252
DCDE,2024-09-19,0.01662355209353117,19854502.06371313,19892556.85752695,1055389619.0,1069750317.3936193,1061004184.1313887,14360698.393619299,5614565.131388664,1.360701122607811,0.5319898007627327,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/09/DCDE_BC_TUAN_20240919.xlsx,38054.79381382093
DCDE,2024-09-26,0.014970052424709612,19892556.85752695,20015415.62985755,3528005109.0,3505358577.2154922,3479507862.9294105,-22646531.78450775,-48497246.07058954,-0.6419075677281779,-1.3746365034129984,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/09/DCDE_BC_TUAN_20240926.xlsx,122858.77233060077
DCDE,2024-10-03,-0.01739684511319206,20015415.62985755,19990871.508083574,-704792781.0,-688100589.963884,-694191950.1057496,16692191.036116004,10600830.894250393,2.368382805004355,1.5041060550037604,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/10/DCDE_BC_TUAN_20241003.xlsx,-24544.121773976833
DCDE,2024-10-10,0.009786964624891814,19990871.508083574,20088756.378094662,2741408198.0,2771084452.6119833,2757655627.295162,29676254.6119833,16247429.2951622,1.082518635263208,0.5926672761471841,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/10/DCDE_BC_TUAN_20241010.xlsx,97884.8700110875
DCDE,2024-10-17,0.0028898293619519233,20088756.378094662,20144057.667346217,1562786146.0,1570083235.7081618,1567821136.4713268,7297089.708161831,5034990.471326828,0.46692823114915366,0.32218038816213235,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/10/DCDE_BC_TUAN_20241017.xlsx,55301.28925155476
DCDE,2024-10-24,-0.024403834395155588,20144057.667346217,20153206.348448187,250746070.0,253405475.3974146,256574852.9915702,2659405.397414595,5828782.9915702045,1.0605970404300236,2.3245760109301834,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/10/DCDE_BC_TUAN_20241024.xlsx,9148.681101970375
DCDE,2024-10-31,0.009950690613020452,20153206.348448187,20240084.193900093,2422240126.0,2430338224.240718,2418365588.3589907,8098098.240717888,-3874537.6410093307,0.33432268559148987,-0.15995679368946805,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/11/DCDE_BC_TUAN_20241031.xlsx,86877.84545190632
DCDE,2024-11-07,-0.0033623839108893883,20240084.193900093,20346450.964449964,2952370590.0,2965520454.278281,2970522883.4972415,13149864.278281212,18152293.497241497,0.44540019206332804,0.6148379054690928,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/11/DCDE_BC_TUAN_20241107.xlsx,106366.77054987103
DCDE,2024-11-14,-0.020598174901560684,20346450.964449964,20015607.627666734,-9198042321.0,-9033961836.135736,-9128960191.859674,164080484.86426353,69082129.14032555,1.783863121499803,0.7510525254118968,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/11/DCDE_BC_TUAN_20241114.xlsx,-330843.3367832303
DCDE,2024-11-21,-0.00551017254171815,20015607.627666734,20156325.091583993,3747468532.0,3821239019.6587386,3831825194.469234,73770487.65873861,84356662.46923399,1.96854188444293,2.2510305756780666,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/11/DCDE_BC_TUAN_20241121.xlsx,140717.46391725913
DCDE,2024-11-28,0.011855100642966132,20156325.091583993,20021653.72130407,-3679612759.0,-3700409682.7336392,-3678732305.6165314,-20796923.73363924,880453.3834686279,-0.5651932715683694,0.023927881577079507,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/11/DCDE_BC_TUAN_20241128.xlsx,-134671.37027992308
DCDE,2024-12-05,0.02807550806428427,20021653.72130407,19968469.656059362,-1471636088.0,-1502384426.7627559,-1481870269.1165671,-30748338.76275587,-10234181.116567135,-2.0893982563681104,-0.6954287952040991,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/12/DCDE_BC_TUAN_20241205.xlsx,-53184.06524470821
DCDE,2024-12-12,-0.0023990425069835286,19968469.656059362,19819882.598346405,-4199187545.0,-4187331873.408849,-4192366745.8594527,11855671.591151237,6820799.140547276,0.28233250989867936,0.1624314005376789,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/12/DCDE_BC_TUAN_20241212.xlsx,-148587.05771295726
DCDE,2024-12-19,-0.006995493417550791,19819882.598346405,19807782.00659237,-338090296.0,-338621265.5620464,-339814020.89124155,-530969.5620464087,-1723724.8912415504,-0.1570496309206132,-0.5098415753528609,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/12/DCDE_BC_TUAN_20241219.xlsx,-12100.591754034162
DCDE,2024-12-26,0.0169826464254752,19807782.00659237,19790230.4441813,-482719191.0,-499501669.8128785,-495331067.5527601,-16782478.81287849,-12611876.552760124,-3.476654569732756,-2.6126735352355452,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2024/12/DCDE_BC_TUAN_20241226.xlsx,-17551.56241106987
DCDE,2025-01-02,-0.0019322466276163741,19790230.4441813,19701050.378519166,-2538593591.0,-2533080394.8744893,-2535532400.7798696,5513196.125510693,3061190.2201304436,0.21717521642914653,0.1205860690337827,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2025/01/DCDE_BC_TUAN_20250102.xlsx,-89180.06566213444
DCDE,2025-01-09,-0.02410461021309951,19701050.378519166,19810767.074695595,3028324648.0,3041285376.6607347,3078845241.846293,12960728.660734653,50520593.84629297,0.4279834617234425,1.6682687531423803,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2025/01/DCDE_BC_TUAN_20250109.xlsx,109716.69617642835
DCDE,2025-01-16,-0.006801363952518513,19810767.074695595,20026391.904662795,5898082469.0,5936347787.592307,5956673662.189165,38265318.59230709,58591193.189165115,0.6487755773749777,0.993393929249332,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2025/01/DCDE_BC_TUAN_20250116.xlsx,215624.82996720076
DCDE,2025-01-23,0.02118927416492955,20026391.904662795,20039890.169725195,367340489.0,379493868.4958582,375556694.5424576,12153379.495858192,8216205.542457581,3.30847806321132,2.2366730018856105,https://vfmcomvnaz.azureedge.net/dcvfmcomvn/uploads/vfm_files/report/2025/01/DCDE_BC_TUAN_20250123.xlsx,13498.265062399209
