fund_code,month,period_start,period_end,n_periods,nav_begin,nav_end,nav_per_unit_begin,nav_per_unit_end,subscriptions,redemptions,net_flow,chg_investment,chg_distribution,period_days,gross_return,reconcile_residual_vnd,market_return,excess_return,deposit_rate_pct,deposit_rate_provenance,asset_class,fund_name,manager_id,gross_subscription_rate,gross_redemption_rate,net_flow_rate,churn_rate,gross_legs_disclosed,flow_asymmetry
VCBF-MGF,2022-12,2022-12-01,2022-12-28,4,252235661898.0,253843282015.0,7995.47,7977.33,3878046242.0,-1676111928.0,2201934314.0,-594314197.0,0.0,24,-0.0022687846993362237,0.0,-0.03679706686424655,0.03452828216491033,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221225030309 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.015374694493311651,0.006645023607636387,0.008729670885675264,0.02201971810094804,True,0.39644789482111564
VCBF-MGF,2023-01,2022-12-29,2023-01-25,4,253843282015.0,276078205031.0,7977.33,8655.25,1801132579.0,-1168515932.0,632616647.0,21602306369.0,0.0,24,0.08498081438275684,0.0,0.07776759400326139,0.007213220379495455,7.4,"bridged between observations at 2022-12 and 2023-02, which agree at 7.4%",equity,VCBF Midcap Growth Fund,vcbf,0.007095451038541049,0.004603296658963583,0.0024921543795774657,0.011698747697504631,True,0.21302744909261082
VCBF-MGF,2023-02,2023-01-26,2023-02-21,4,276078205031.0,269005022056.0,8655.25,8415.45,2874621718.0,-2305051742.0,569569976.0,-7642752951.0,0.0,23,-0.027705727737500352,0.0,-0.026660033701791375,-0.0010456940357089772,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230227065357 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.010412345725289025,0.008349270967410023,0.002063074757879003,0.01876161669269905,True,0.10996252570717074
VCBF-MGF,2023-03,2023-02-23,2023-03-29,5,269005022056.0,262116586644.0,8415.45,8228.17,2558963345.0,-3457280120.0,-898316775.0,-5990118637.0,0.0,30,-0.022254306068005936,0.0,0.008614356035067994,-0.03086866210307393,7.2,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230327002150 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.00951269729257058,0.012852102513090935,-0.0033394052205203565,0.022364799805661514,True,-0.1493152297153586
VCBF-MGF,2023-04,2023-03-30,2023-04-26,4,262116586644.0,273230856771.0,8228.17,8708.45,1861954741.0,-6062041095.0,-4200086354.0,15314356481.0,0.0,24,0.05837020868552778,0.0,-0.003924997379055939,0.06229520606458372,7.2,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230422161036 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.007103536501979781,0.023127270092347524,-0.016023733590367743,0.030230806594327305,True,-0.5300465120032403
VCBF-MGF,2023-05,2023-04-27,2023-05-31,5,273230856771.0,280916397989.0,8708.45,9257.96,3156876571.0,-12361799579.0,-9204923008.0,16890464226.0,0.0,30,0.0631007814249378,0.0,0.03331405317612135,0.029786728248816452,6.8,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 05/23 = 6.8% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.011553880144825073,0.045243058288107846,-0.033689178143282775,0.056796938432932924,True,-0.5931513048553436
VCBF-MGF,2023-06,2023-06-01,2023-06-28,4,280916397989.0,298218763001.0,9257.96,9852.25,5601415998.0,-6210819024.0,-609403026.0,17911768038.0,0.0,24,0.06419232746739012,0.0,0.0574417830082663,0.0067505444591238195,6.8,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230606055027 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.019939797171325463,0.022109136627343488,-0.002169339456018024,0.04204893379866895,True,-0.05159083144426112
VCBF-MGF,2023-07,2023-06-29,2023-07-26,3,298218763001.0,320641603694.0,9852.25,10317.69,8894151211.0,-2880777806.0,6013373405.0,11729518114.0,0.0,18,0.038415342963700194,4679949174.0,0.05794405591908469,-0.019528712955384497,6.4,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""the average 12-month deposit interest rate of commercial banks fell to 6.40% p.a at the end of July 2023"" (https://www.vndirect.com.vn/cmsupload/beta/Vietnam-Money-market-chartbook_August_20230809.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.02982425090057186,0.009659948210536774,0.020164302690035087,0.039484199111108634,True,0.5106929643752603
VCBF-MGF,2023-08,2023-07-27,2023-08-30,5,320641603694.0,323533872341.0,10317.69,10463.08,11035690394.0,-12695492052.0,-1659801658.0,4552070305.0,0.0,30,0.01409133245910632,0.0,0.025808371786844253,-0.011717039327737933,5.9,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""decreased to 5.4%/year on October 10, down 0.5% points compared to the end of August (corroborated by the 25 Sep report's 0.3pp decline from end-August)"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20231017.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.03441752494642512,0.03959402618293967,-0.005176501236514552,0.07401155112936478,True,-0.06994180175289863
VCBF-MGF,2023-09,2023-08-31,2023-09-27,4,323533872341.0,318902905699.0,10463.08,10427.79,9779771097.0,-13267894119.0,-3488123022.0,-1142843620.0,0.0,24,-0.0033728118297863263,0.0,-0.03377324643709967,0.030400434607313342,5.6,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""decreased to 5.6%/year on 25 Sep 2023, down 0.3% points compared to the end of Aug 2023"" (https://www.vndirect.com.vn/Market-Strategy_October_20231005.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.03022796663062303,0.04100928914489619,-0.010781322514273155,0.07123725577551922,True,-0.15134387753855857
VCBF-MGF,2023-10,2023-09-28,2023-10-25,3,318902905699.0,317173003675.0,10427.79,10177.46,8492551696.0,-3288272225.0,5204279471.0,7045969146.0,0.0,18,0.021868746295564456,-13980150641.0,0.0246895643400582,-0.0028208180444937447,5.3,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of October 26, 2023, the average 12-month deposit interest rate of commercial banks has decreased to 5.3%/year"" (https://www.vndirect.com.vn/Market-Strategy_November_20231106.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.026630524665133617,0.010311201830514745,0.016319322834618875,0.036941726495648364,True,0.44175853114340086
VCBF-MGF,2023-11,2023-10-26,2023-11-29,5,317173003675.0,321909745234.0,10177.46,10211.76,11502976626.0,-7928796116.0,3574180510.0,1162561049.0,0.0,30,0.003370192562781149,0.0,0.030368526937436524,-0.026998334374655375,5.18,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 11/23 = 5.18% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.03626719958104265,0.024998332216585678,0.011268867364456975,0.06126553179762833,True,0.18393486571993176
VCBF-MGF,2023-12,2023-11-30,2023-12-27,4,321909745234.0,334748803456.0,10211.76,10511.41,11114196391.0,-7819668987.0,3294527404.0,9544530818.0,0.0,24,0.029343619513188868,0.0,0.032190350131211076,-0.0028467306180222085,5.3,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20231204024251 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.03452581524961588,0.024291495062741236,0.010234320186874644,0.05881731031235712,True,0.17400183946739373
VCBF-MGF,2024-01,2023-12-28,2024-01-31,5,334748803456.0,338212941777.0,10511.41,11091.39,14180202744.0,-28267910064.0,-14087707320.0,17551845641.0,0.0,30,0.05517623230375368,0.0,0.02140840099228125,0.03376783131147243,5.14,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of January 31, 2024, the average 12-month term deposit interest rate of commercial banks has decreased to 5.14%/year"" (https://www.vndirect.com.vn/cmsupload/beta/Market-Strategy_Feb_20240206.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.042360727200818425,0.08444514146774415,-0.04208441426692572,0.12680586866856258,True,-0.3318806511780885
VCBF-MGF,2024-02,2024-02-01,2024-02-28,4,338212941777.0,375043751244.0,11091.39,11661.6,25651459601.0,-6587466460.0,19063993141.0,17766816326.0,0.0,24,0.051410147871457035,0.0,0.06616918362386048,-0.014759035752403449,4.78,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 02/24 = 4.78% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.07584411012253114,0.01947727495402418,0.056366835168506955,0.09532138507655531,True,0.5913346215357357
VCBF-MGF,2024-03,2024-02-29,2024-03-27,4,375043751244.0,421444161499.0,11661.6,12188.39,41513627517.0,-12831348038.0,28682279479.0,17718130776.0,0.0,24,0.04517304658022914,0.0,0.011531874745701831,0.033641171834527306,4.7,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024): ""Deposit interest rates 12M term at State-owned commercial banks (SCBs) continue to decrease, reaching 4.7% on March 22, 2024"" (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.11069009250067899,0.034212936478581785,0.0764771560220972,0.14490302897926077,True,0.5277816244479125
VCBF-MGF,2024-04,2024-03-28,2024-04-24,4,421444161499.0,427441556593.0,12188.39,11564.63,36198749550.0,-8014345737.0,28184403813.0,-22187008719.0,0.0,24,-0.05117657049044211,0.0,-0.062191560445921445,0.011014989955479337,4.61,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of April 27, 2024, the average 12-month term deposit interest rate of commercial banks plateaued at around 4.61%"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20240520.pdf)",equity,VCBF Midcap Growth Fund,vcbf,0.08589216047328227,0.019016388098709053,0.06687577237457322,0.10490854857199133,True,0.6374673302117139
VCBF-MGF,2024-05,2024-04-25,2024-05-29,5,427441556593.0,477111163947.0,11564.63,12335.08,32375621326.0,-11685180221.0,20690441105.0,28979166249.0,0.0,30,0.06662124080061371,0.0,0.02836086809257421,0.0382603727080395,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20240526204434 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.07574280232379774,0.02733749220393739,0.048405310119860344,0.10308029452773512,True,0.4695883955476694
VCBF-MGF,2024-06,2024-05-30,2024-06-26,4,477111163947.0,503089261289.0,12335.08,12522.79,31586786866.0,-12777704337.0,18809082529.0,7169014813.0,0.0,24,0.015217574592139016,0.0,-0.0063581665143079835,0.021575741106447,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20240626111100 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.06620425018918405,0.026781398765214,0.039422851423970055,0.09298564895439805,True,0.42396705155334
VCBF-MGF,2024-07,2024-06-27,2024-07-31,5,503089261289.0,518439428038.0,12522.79,12340.88,35316294058.0,-12430263242.0,22886030816.0,-7535864067.0,0.0,30,-0.014526315621359753,0.0,-0.006999497326293014,-0.0075268182950667395,4.7,"bridged between observations at 2024-06 and 2024-09, which agree at 4.7%",equity,VCBF Midcap Growth Fund,vcbf,0.07019886285688878,0.02470786836147438,0.04549099449541441,0.09490673121836317,True,0.4793231619235509
VCBF-MGF,2024-08,2024-08-01,2024-08-28,4,518439428038.0,540364332204.0,12340.88,12537.37,22513670639.0,-9265988751.0,13247681888.0,8677222278.0,0.0,24,0.01592187915286436,0.0,0.05782374216486841,-0.04190186301200405,4.7,"bridged between observations at 2024-06 and 2024-09, which agree at 4.7%",equity,VCBF Midcap Growth Fund,vcbf,0.04342584576215877,0.01787284733737657,0.025552998424782203,0.06129869309953534,True,0.41686041141676317
VCBF-MGF,2024-09,2024-08-29,2024-09-25,4,540364332204.0,550417411098.0,12537.37,12796.31,11975623265.0,-13046916738.0,-1071293473.0,11124372367.0,0.0,24,0.020653454432628227,0.0,0.0031730726880221383,0.01748038174460609,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20240906234432 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.022162127570771874,0.024144666774702086,-0.0019825392039302145,0.04630679434547396,True,-0.04281313858911048
VCBF-MGF,2024-10,2024-09-26,2024-10-30,5,550417411098.0,557935964858.0,12796.31,12754.94,24972664828.0,-15725228699.0,9247436129.0,-1728882369.0,0.0,30,-0.003232963252687626,0.0,-0.01637350893258338,0.013140545679895754,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20241008043404 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.045370412208042776,0.028569642569319407,0.016800769638723373,0.07394005477736218,True,0.2272214929960692
VCBF-MGF,2024-11,2024-10-31,2024-11-27,4,557935964858.0,577234127606.0,12754.94,12789.93,24986787536.0,-7387136642.0,17599650894.0,1698511854.0,0.0,24,0.002743250850258949,0.0,-0.014860638708671825,0.017603889558930774,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20241128101714 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.04478432850687332,0.013240115546019867,0.031544212960853454,0.058024444052893184,True,0.5436366254900914
VCBF-MGF,2024-12,2024-11-28,2024-12-25,4,577234127606.0,609911933927.0,12789.93,13460.19,19618086164.0,-17149199492.0,2468886672.0,30208919649.0,0.0,24,0.05240529072481204,0.0,0.014031266893080208,0.03837402383173183,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20241217044809 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.033986358785408864,0.029709261237071984,0.004277097548336879,0.06369562002248084,True,0.06714900564320297
VCBF-MGF,2025-01,2024-12-26,2025-01-29,5,609911933927.0,657299567535.0,13460.19,13440.31,53336852688.0,-6051632529.0,47285220159.0,102413449.0,0.0,30,-0.0014769479479858072,0.0,-0.02266191337254897,0.021184965424563162,4.7,"bridged between observations at 2024-12 and 2025-02, which agree at 4.7%",equity,VCBF Midcap Growth Fund,vcbf,0.08745008864572218,0.009922141529574196,0.07752794711614798,0.09737223017529638,True,0.7962018223940921
VCBF-MGF,2025-02,2025-01-30,2025-02-26,4,657299567535.0,733809880905.0,13440.31,13842.78,65044367076.0,-9372875945.0,55671491131.0,20838822239.0,0.0,24,0.02994499382826743,0.0,0.022161229805463867,0.007783764022803563,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250207105719 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.09895696009648829,0.014259671553033407,0.08469728854345487,0.11321663164952168,True,0.7480993499757833
VCBF-MGF,2025-03,2025-02-27,2025-03-26,4,733809880905.0,793894907994.0,13842.78,13353.19,108225126225.0,-20077878963.0,88147247262.0,-28062220173.0,0.0,24,-0.0353678957550434,0.0,0.010286772314079817,-0.045654668069123217,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250323005822 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.147483877011205,0.027361145557536187,0.12012273145366881,0.17484502256874118,True,0.687024026700228
VCBF-MGF,2025-04,2025-03-27,2025-04-30,5,793894907994.0,764588575046.0,13353.19,12092.9,89290177675.0,-42639469495.0,46650708180.0,-75957041128.0,0.0,30,-0.09438119280860979,0.0,-0.08492715659215355,-0.00945403621645624,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250404031732 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.11247102957319235,0.05370921146570984,0.05876181810748252,0.1661802410389022,True,0.35360291777243597
VCBF-MGF,2025-05,2025-05-01,2025-05-28,4,764588575046.0,836897150591.0,12092.9,13034.22,26118001026.0,-13864176433.0,12253824593.0,60054750952.0,0.0,24,0.07784071645345625,0.0,0.08218526484761313,-0.0043445483941568774,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250531072021 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.034159549172479674,0.018132858488195288,0.016026690684284386,0.05229240766067496,True,0.3064821721019514
VCBF-MGF,2025-06,2025-06-05,2025-06-25,3,831876997346.0,840059916227.0,13031.99,13384.8,14278235941.0,-28668108872.0,-14389872931.0,22572791812.0,0.0,18,0.027072611320297035,0.0,0.00847682381499526,0.018595787505301775,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250613002901 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.017163878778416682,0.03446195647128365,-0.01729807769286697,0.05162583524970034,True,-0.3350663017692751
VCBF-MGF,2025-07,2025-06-26,2025-07-30,5,840059916227.0,878041479013.0,13384.8,14084.84,46762304672.0,-52751541018.0,-5989236346.0,43970799132.0,0.0,30,0.05230111768573331,0.0,0.07819770351857436,-0.025896585832841046,4.7,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20250722154555 of https://www.agribank.com.vn/vn/lai-suat",equity,VCBF Midcap Growth Fund,vcbf,0.05566543977246969,0.06279497450006356,-0.007129534727593877,0.11846041427253326,True,-0.06018495521374318
VCBF-MGF,2025-08,2025-07-31,2025-08-27,4,878041479013.0,880760911086.0,14084.84,14978.13,34374546621.0,-86997803131.0,-52623256510.0,55342688583.0,0.0,24,0.06342209070177551,0.0,0.07274008354222494,-0.00931799284044943,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",equity,VCBF Midcap Growth Fund,vcbf,0.039149114754396544,0.09908165526393309,-0.05993254050953654,0.13823077001832962,True,-0.4335687379994294
VCBF-MGF,2025-09,2025-08-28,2025-09-24,4,880760911086.0,882472809274.0,14978.13,14937.13,31535844847.0,-27393163546.0,4142681301.0,-2430783113.0,0.0,24,-0.0027373243522389457,0.0,-0.02780957571053322,0.025072251358294273,4.7,"bridged between observations at 2025-07 and 2025-10, which agree at 4.7%",equity,VCBF Midcap Growth Fund,vcbf,0.03580522755956043,0.031101702177295257,0.004703525382265173,0.06690692973685569,True,0.07029952503819997
VCBF-MGF,2025-10,2025-09-25,2025-10-29,5,882472809274.0,888458137035.0,14937.13,14667.33,50621148797.0,-29389393169.0,21231755628.0,-15246427867.0,0.0,30,-0.01806237208888173,0.0,-0.0018367282285843833,-0.016225643860297345,4.7,"Press report, ""Bank interest rates started to rise from the end of October. The average for a 12-month term was 5.34% at private banks and 4.7% at state-owned banks"" (https://vcdn.vietnam.vn/en/lai-suat-ngan-hang-dong-loat-tang-gui-100-trieu-dong-nhan-duoc-bao-nhieu-tien-lai)",equity,VCBF Midcap Growth Fund,vcbf,0.057362842531823076,0.03330345463355217,0.0240593878982709,0.09066629716537525,True,0.2653619773882085
VCBF-MGF,2025-11,2025-10-30,2025-11-26,4,888458137035.0,850372905583.0,14667.33,14099.45,18575760581.0,-22301771850.0,-3726011269.0,-34359220183.0,0.0,24,-0.038717339829403064,0.0,0.009948379412557662,-0.048665719241960725,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",equity,VCBF Midcap Growth Fund,vcbf,0.020907862516732427,0.02510165748993691,-0.00419379497320448,0.04600952000666934,True,-0.09115059171659617
VCBF-MGF,2025-12,2025-11-27,2025-12-31,5,850372905583.0,865753401383.0,14099.45,14255.38,30552106668.0,-24760077064.0,5792029604.0,9588466196.0,0.0,30,0.011059296639230443,0.0,0.09096232287248474,-0.07990302623325429,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",equity,VCBF Midcap Growth Fund,vcbf,0.035927892889595345,0.029116728556896985,0.00681116433269836,0.06504462144649233,True,0.10471525825238955
VCBF-MGF,2026-01,2026-01-01,2026-01-28,4,865753401383.0,911821513225.0,14255.38,15122.87,24217377536.0,-30634210394.0,-6416832858.0,52484944700.0,0.0,24,0.06085351635663172,0.0,0.031192865618338894,0.029660650738292826,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",equity,VCBF Midcap Growth Fund,vcbf,0.027972604551496867,0.03538445283040564,-0.007411848278908768,0.0633570573819025,True,-0.11698536177638057
VCBF-MGF,2026-02,2026-01-29,2026-02-25,4,911821513225.0,985235402790.0,15122.87,15868.07,50304368400.0,-22799616192.0,27504752208.0,45909137357.0,0.0,24,0.049276360902394734,0.0,0.020615610126459183,0.02866075077593555,,"no observation: bracketing observations 2025-10 at 4.7% and 2026-03 at 5.9% disagree, so the rate moved somewhere in this gap; left missing rather than picking a side",equity,VCBF Midcap Growth Fund,vcbf,0.05516909578287933,0.02500447276283335,0.030164623020045987,0.08017356854571268,True,0.3762414916438075
VCBF-MGF,2026-03,2026-02-26,2026-03-25,4,985235402790.0,967631977706.0,15868.07,14916.07,72533805436.0,-30759525287.0,41774280149.0,-59377705233.0,0.0,24,-0.05999469374662447,0.0,-0.0955796273646391,0.035584933618014625,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read from Wayback Machine snapshot 20260331012516 of https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json",equity,VCBF Midcap Growth Fund,vcbf,0.07362078669787749,0.03122048314534258,0.04240030355253491,0.10484126984322006,True,0.4044237886086314
VCBF-MGF,2026-04,2026-03-26,2026-04-29,5,967631977706.0,977213215432.0,14916.07,14821.73,38515368720.0,-22679136380.0,15836232340.0,-6254994614.0,0.0,30,-0.006324722262633586,0.0,0.12572993145706568,-0.13205465371969927,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",equity,VCBF Midcap Growth Fund,vcbf,0.039803736965483276,0.02343777066335307,0.016365966302130202,0.06324150762883635,True,0.2587852016144502
VCBF-MGF,2026-05,2026-04-30,2026-05-27,4,977213215432.0,957849085399.0,14821.73,14623.74,19759195047.0,-26044326952.0,-6285131905.0,-13078998128.0,0.0,24,-0.013358089777644189,0.0,-0.004051860473406221,-0.009306229304237967,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",equity,VCBF Midcap Growth Fund,vcbf,0.020219942521208113,0.026651631947575017,-0.006431689426366906,0.04687157446878313,True,-0.1372194021485339
VCBF-MGF,2026-06,2026-05-28,2026-06-24,4,957849085399.0,941565349930.0,14623.74,14367.92,16314216721.0,-15801882709.0,512334012.0,-16796069481.0,0.0,24,-0.017493472941942145,0.0,-0.0096688537491878,-0.007824619192754345,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",equity,VCBF Midcap Growth Fund,vcbf,0.017032136867577815,0.016497257187876934,0.0005348796797008821,0.03352939405545475,True,0.01595256027640216
VCBF-MGF,2026-07,2026-06-25,2026-07-29,5,941565349930.0,837428369547.0,14367.92,12860.03,19813592743.0,-25575657500.0,-5762064757.0,-98374915626.0,0.0,30,-0.10494838501327974,0.0,-0.10596121751068155,0.0010128324974018055,5.9,"bridged between observations at 2026-03 and 2026-08, which agree at 5.9%",equity,VCBF Midcap Growth Fund,vcbf,0.021043247549915708,0.027162912804619885,-0.006119665254704176,0.04820616035453559,True,-0.12694778446772503
VCBF-MGF,2026-08,2026-07-30,2026-08-12,2,837428369547.0,903375500410.0,12860.03,13794.05,7283732809.0,-2312752743.0,4970980066.0,60976150797.0,0.0,12,0.07262969059947744,0.0,0.03461302617066897,0.038016664428808467,5.9,"mean of big-four published 12-month VND board rates (Agribank 5.9, BIDV 5.9, Vietcombank 5.9, VietinBank 5.9), read live from https://cafefnew.mediacdn.vn/Images/Uploaded/DuLieuDownload/Liveboard/all_banks_interest_rates.json on 2026-08-15",equity,VCBF Midcap Growth Fund,vcbf,0.008697738306788048,0.002761732020436643,0.005936006286351406,0.011459470327224691,True,0.5180000573193173
VCBF-TBF,2022-07,2022-06-29,2022-07-27,4,246373386216.0,243014158790.0,25910.14,25384.62,2945177597.0,-1301180173.0,1643997424.0,-5003224850.0,0.0,25,-0.02028240681061544,0.0,-0.04653039782092816,0.02624799101031272,5.5,"Press report, article dated 02/08/2022 reporting the increase: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". 5.5% is the pre-increase level, so it is the July level; the month is inferred from the increase date, the level is stated (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",balanced,VCBF Tactical Balanced Fund,vcbf,0.011954122327230221,0.005281334128594685,0.006672788198635537,0.017235456455824905,True,0.38715471306130667
VCBF-TBF,2022-08,2022-07-28,2022-08-31,5,243014158790.0,254939514668.0,25384.62,26657.43,1339306788.0,-1605452676.0,-266145888.0,12191501766.0,0.0,30,0.05014099088345625,0.0,0.05164408638018769,-0.0015030954967314436,5.6,"Press report, article dated 02/08/2022: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". Sits just above the SBV's 5.5-6.6% band for 12-to-24-month terms that month (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",balanced,VCBF Tactical Balanced Fund,vcbf,0.005511229447158913,0.006606416202223622,-0.0010951867550647088,0.012117645649382535,True,-0.09037950000795039
VCBF-TBF,2022-09,2022-09-01,2022-09-28,4,254939514668.0,236850623147.0,26657.43,24761.52,1622935181.0,-1559626508.0,63308673.0,-18152200194.0,0.0,24,-0.071121259626303,0.0,-0.10729394165067707,0.03617268202437407,5.6,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20220926055710 of https://www.agribank.com.vn/vn/lai-suat",balanced,VCBF Tactical Balanced Fund,vcbf,0.006365961679630164,0.006117633470947233,0.00024832820868293,0.012483595150577398,True,0.019892363192460964
VCBF-TBF,2022-10,2022-09-29,2022-10-26,4,236850623147.0,216787545185.0,24761.52,22683.69,1130819216.0,-1310027573.0,-179208357.0,-19883869605.0,0.0,24,-0.08391366927393817,0.0,-0.1060271136543044,0.02211344438036622,6.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221020012153 of https://www.agribank.com.vn/vn/lai-suat",balanced,VCBF Tactical Balanced Fund,vcbf,0.004774398314747787,0.005531028610327695,-0.000756630295579908,0.010305426925075483,True,-0.07342056773396276
VCBF-TBF,2022-11,2022-10-27,2022-11-30,5,216787545185.0,226872734303.0,22683.69,23973.69,1216184663.0,-3295262173.0,-2079077510.0,12164266628.0,0.0,30,0.056869054373428485,0.0,0.033837441051751016,0.02303161332167747,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221128042309 of https://www.agribank.com.vn/vn/lai-suat",balanced,VCBF Tactical Balanced Fund,vcbf,0.005610030142470336,0.01520042200850571,-0.009590391866035374,0.020810452150976044,True,-0.4608449540864766
