manager_id,fund_key,title,published,reason
vinacapital,vff,20230406_VFF_BC_Ky_Ky-so_20230405.xlsx,2023-04-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230404_VFF_BC_Ky_Ky-so_20230403-1.xlsx,2023-04-04,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230330_VFF_BC_Ky_Ky-so_20233029.xlsx,2023-03-30,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230328_VFF_BC_Ky_Ky-so_20230327.xlsx,2023-03-28,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230323_VFF_BC_Ky_Ky-so_20230322-1.xlsx,2023-03-23,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230321_VFF_BC_Ky_Ky-so_20230320.xlsx,2023-03-21,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230316_VFF_BC_Ky_Ky-so_20230315.xlsx,2023-03-16,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230314_VFF_BC_Ky_Ky-so_20230313.xlsx,2023-03-14,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230309_VFF_BC_Ky_Ky-so_20230308.xlsx,2023-03-09,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230307_VFF_BC_Ky_Ky-so_20230306.xlsx,2023-03-07,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230302_VFF_BC_Ky_Ky-so_20230301.xlsx,2023-03-02,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230228_VFF_BC_Ky_Ky-so_20230227.xlsx,2023-02-28,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230223_VFF_BC_Ky_Ky-so_20230222.xlsx,2023-02-23,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230221_VFF_BC_Ky_Ky-so_20230220-1.xlsx,2023-02-21,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230216_VFF_BC_Ky_Ky-so_20230215.xlsx,2023-02-16,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230214_VFF_BC_Ky_Ky-so_20230213.xlsx,2023-02-14,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230209_VFF_BC_Ky_Ky-so_20230208.xlsx,2023-02-09,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230207_VFF_BC_Ky_Ky-so_20230206.xlsx,2023-02-07,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230202_VFF_BC_Ky_Ky-so_20230201.xlsx,2023-02-02,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230131-VFF_BC_Ky_Ky-so_20230130.xlsx,2023-01-31,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230119_VFF_BC_Ky_Ky-so_20230118-1.xlsx,2023-01-19,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230112-VFF_BC_Ky_Ky-so_20230111.xlsx,2023-01-12,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230110-VFF_BC_Ky_Ky-so_20230109.xlsx,2023-01-10,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20230105-VFF_BC_Ky_Ky-so_20230104-2.xlsx,2023-01-05,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221229-VFF_BC_Ky_Ky-so_20221228.xlsx,2022-12-29,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221227-VFF_BC_Ky_Ky-so_20221226-1.xlsx,2022-12-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221222-VFF_BC_Ky_Ky-so_20221221-1.xlsx,2022-12-22,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221220-VFF_BC_Ky_Ky-so_20221219.xlsx,2022-12-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221215_VFF_BC_Ky_Ky-so_20221214-1.xlsx,2022-12-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221213_VFF_BC_Ky_Ky-so_20221212-1.xlsx,2022-12-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221208_VFF_BC_Ky_Ky-so_20221207.xlsx.xlsx,2022-12-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221206_VFF_BC_Ky_Ky-so_20221205-1.xlsx,2022-12-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221201_VFF_BC_Ky_Ky-so_20221130-1.xlsx,2022-12-01,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221129_VFF_BC_Ky_Ky-so_20221128-1.xlsx,2022-11-29,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221124_VFF_BC_Ky_Ky-so_20221123-1.xlsx,2022-11-24,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221122_VFF_BC_Ky_Ky-so_20221121-1.xlsx,2022-11-22,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221117_VFF_BC_Ky_Ky-so_20221116-1.xlsx,2022-11-17,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221115_VFF_BC_Ky_Ky-so_20221114-1.xlsx,2022-11-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221110_VFF_BC_Ky_Ky-so_20221109.xlsx,2022-11-10,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221108_VFF_BC_Ky_Ky-so_20221107.xlsx,2022-11-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221103_VFF_BC_Ky_Ky-so_20221102-1.xlsx,2022-11-03,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221101_VFF_BC_Ky_Ky-so_20221031-1.xlsx,2022-11-01,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221027_VFF_BC_Ky_Ky-so_20221026-1.xlsx,2022-10-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221025_VFF_BC_Ky_Ky-so_20221024.xlsx,2022-10-25,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221020_VFF_BC_Ky_Ky-so_20221019.xlsx,2022-10-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221018_VFF_BC_Ky_Ky-so_20221017.xlsx,2022-10-18,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221013_VFF_BC_Ky_Ky-so_20221012-1.xlsx,2022-10-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221011_VFF_BC_Ky_Ky-so_20221010-1.xlsx,2022-10-11,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221006-VFF_BC_Ky_Ky-so_20221005-1.xlsx,2022-10-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20221004-VFF_BC_Ky_Ky-so_20221003-1.xlsx,2022-10-04,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220929-VFF_BC_Ky_Ky-so_20220928-1.xlsx,2022-09-29,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220927-VFF_BC_Ky_Ky-so_20220926-1.xlsx,2022-09-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220922-VFF_BC_Ky_Ky-so_20220921.xlsx,2022-09-22,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220920-VFF_BC_Ky_Ky-so_20220919-1.xlsx,2022-09-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220915-VFF_Periodic-NAV_14.09.2022-1.xlsx,2022-09-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220913-VFF_BC_Ky_Ky-so_20220912-1.xlsx,2022-09-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220907-vff-changes-of-nav-periodic-report.xlsx,2022-09-07,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220905-vff-changes-of-nav-periodic-report.xlsx,2022-09-05,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220829-vff-changes-of-nav-periodic-report.xlsx,2022-08-29,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220824-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-24,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220822-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-22,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220817-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-17,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220815-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220810-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-10,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220808-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220803-vff-changes-of-nav-periodic-report-1.xlsx,2022-08-03,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220801-vff-changes-of-nav-periodic-report.xlsx,2022-08-01,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220727-vff-changes-of-nav-periodic-report.xlsx,2022-07-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220725-vff-changes-of-nav-periodic-report.xlsx,2022-07-25,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220720-vff-bc-ky-ky-so.xlsx,2022-07-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220718-vff-changes-of-nav-periodic-report.xlsx,2022-07-18,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220713-vff-changes-of-nav-periodic-report.xlsx,2022-07-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220711-vff-bc-weekly.xlsx,2022-07-11,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220711-vff-bc-ky-ky-so.xlsx,2022-07-11,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220706-vff-changes-of-nav-periodic-report.xlsx,2022-07-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220704-vff-changes-of-nav-periodic-report.xlsx,2022-07-04,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220627-vff-changes-of-nav-periodic-report.xlsx,2022-06-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220624-vff-ban-cao-bach-sua-doi-bo-sung-2022-signed.pdf,2022-06-24,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220623-vff-changes-of-nav-periodic-report.xlsx,2022-06-23,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220620-vff-changes-of-nav-periodic-report.xlsx,2022-06-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220615-vff-changes-of-nav-periodic-report.xlsx,2022-06-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220613-vff-changes-of-nav-periodic-report.xlsx,2022-06-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220608-vff-changes-of-nav-periodic-report.xlsx,2022-06-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220606-vff-bc-weekly.xlsx,2022-06-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220606-vff-bc-ky-ky-so.xlsx,2022-06-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220530-vff-changes-of-nav-periodic-report.xlsx,2022-05-30,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220525-vff-changes-of-nav-periodic-report.xlsx,2022-05-25,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220523-vff-changes-of-nav-periodic-report.xlsx,2022-05-23,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220518-vff-changes-of-nav-periodic-report.xlsx,2022-05-18,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220516-vff-changes-of-nav-periodic-report.xlsx,2022-05-16,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220511-vff-changes-of-nav-periodic-report.xlsx,2022-05-11,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220509-vff-changes-of-nav-periodic-report.xlsx,2022-05-09,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220504-vff-changes-of-nav-periodc-report.xlsx,2022-05-04,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220427-vff-changes-of-nav-periodic-report.xlsx,2022-04-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220425-vff-changes-of-nav-periodic-report.xlsx,2022-04-25,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220420-vff-changes-of-nav-periodic-report.xlsx,2022-04-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220418-vff-changes-of-nav-periodic-report.xlsx,2022-04-18,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220413-vff-changes-of-nav-periodic-report.xlsx,2022-04-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220408-vff-changes-of-nav-periodly-report.xlsx,2022-04-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220406-vff-changes-of-nav-periodly-report.xlsx,2022-04-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220404-vff-changes-of-nav-periodly-report.xlsx,2022-04-04,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220330-vff-changes-of-nav-periodly-report.xlsx,2022-03-30,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220328-vff-changes-of-nav-periodly-report.xlsx,2022-03-28,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220323-vff-changes-of-nav-periodly-report.xlsx,2022-03-23,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220321-vff-changes-of-nav-periodly-report.xlsx,2022-03-21,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220316-vff-changes-of-nav-periodly-report.xlsx,2022-03-16,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220314-vff-changes-of-nav-periodly-report.xlsx,2022-03-14,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220309-vff-changes-of-nav-periodly-report.xlsx,2022-03-09,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220307-vff-changes-of-nav-periodly-report.xlsx,2022-03-07,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220302-vff-changes-of-nav-periodly-report.xlsx,2022-03-02,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220228-vff-changes-of-nav-periodly-report.xlsx,2022-02-28,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220223-vff-changes-of-nav-periodly-report.xlsx,2022-02-23,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220221-vff-changes-of-nav-periodly-report.xlsx,2022-02-21,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220216-vff-changes-of-nav-periodly-report.xlsx,2022-02-16,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220214-vff-changes-of-nav-periodly-report.xlsx,2022-02-14,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220209-vff-changes-of-nav-periodly-report.xlsx,2022-02-09,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220126-vff-changes-of-nav-periodly-report.xlsx,2022-01-26,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220124-vff-changes-of-nav-periodly-report.xlsx,2022-01-24,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220119-vff-changes-of-nav-periodly-report.xlsx,2022-01-19,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220117-vff-changes-of-nav-periodly-report.xlsx,2022-01-17,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220112-vff-changes-of-nav-periodly-report.xlsx,2022-01-12,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220110-vff-changes-of-nav-periodly-report.xlsx,2022-01-10,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220105-vff-changes-of-nav-periodly-report.xlsx,2022-01-05,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20220103-vff-changes-of-nav-periodly-report.xlsx,2022-01-03,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211227-vff-changes-of-nav-periodly-report.xlsx,2021-12-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211222-vff-changes-of-nav-periodly-report.xlsx,2021-12-22,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211220-vff-changes-of-nav-periodly-report.xlsx,2021-12-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211215-vff-changes-of-nav-periodly-report.xlsx,2021-12-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211213-vff-changes-of-nav-periodly-report.xlsx,2021-12-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211208-vff-changes-of-nav-periodly-report.xlsx,2021-12-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211206-vff-changes-of-nav-periodly-report.xlsx,2021-12-06,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211201-vff-changes-of-nav-periodly-report.xlsx,2021-12-01,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211129-vff-changes-of-nav-periodly-report.xlsx,2021-11-29,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211124-vff-changes-of-nav-periodly-report.xlsx,2021-11-24,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211115-vff-changes-of-nav-periodly-report.xlsx,2021-11-15,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211110-vff-changes-of-nav-periodly-report.xlsx,2021-11-10,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211108-vff-changes-of-nav-periodly-report.xlsx,2021-11-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211103-vff-changes-of-nav-periodly-report.xlsx,2021-11-03,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211101-vff-changes-of-nav-periodly-report.xlsx,2021-11-01,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211027-vff-changes-of-nav-periodly-report.xlsx,2021-10-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211025-vff-changes-of-nav-periodly-report.xlsx,2021-10-25,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211020-vff-changes-of-nav-periodly-report.xlsx,2021-10-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211018-vff-changes-of-nav-periodly-report.xlsx,2021-10-18,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211013-vff-changes-of-nav-periodly-report.xlsx,2021-10-13,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211011-vff-changes-of-nav-periodly-report.xlsx,2021-10-11,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211007-vff-changes-of-nav-periodly-report.xlsx,2021-10-07,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20211004-vff-changes-of-nav-periodly-report.xlsx,2021-10-04,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20210929-vff-changes-of-nav-periodly-report.xlsx,2021-09-29,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20210927-vff-changes-of-nav-periodly-report.xlsx,2021-09-27,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20210922-vff-changes-of-nav-periodly-report.xlsx,2021-09-22,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20210920-vff-changes-of-nav-periodly-report.xlsx,2021-09-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20210908-vff-changes-of-nav-periodly-report.xlsx,2021-09-08,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20200720-vff-giatritaisanrong-quymo-pl24-tt183-tuan.xlsx,2020-07-20,filename matches neither the weekly nor the daily pattern
vinacapital,vff,20200720-vff-baocaothaydoigiatritsrgiaodichchungchi-quymo-tt183-pl26-tuan.xlsx,2020-07-20,filename matches neither the weekly nor the daily pattern
vinacapital,vlbf,20220601-vlbf-changes-of-nav-periodic-report.xlsx,2022-06-01,filename matches neither the weekly nor the daily pattern
vinacapital,vlbf,20220510-vlbf-fms-form-working-thang-04-2022.xlsx,2022-05-10,filename matches neither the weekly nor the daily pattern
vinacapital,vlbf,20220327-vlbf-changes-of-nav-periodly-report.xlsx,2022-03-27,filename matches neither the weekly nor the daily pattern
vinacapital,vlbf,20220324-vlbf-changes-of-nav-periodly-report.xlsx,2022-03-24,filename matches neither the weekly nor the daily pattern
vinacapital,vlbf,20220323-vlbf-changes-of-nav-periodly-report.xlsx,2022-03-23,filename matches neither the weekly nor the daily pattern
